enzyme	enzyme_name	ec	module	module_name
ko:K18074	  terephthalate 1,2-dioxygenase [EC:1.14.12.15] [RN:R05148]	K18074	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate
ko:K18075	  terephthalate 1,2-dioxygenase [EC:1.14.12.15] [RN:R05148]	K18075	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate
ko:K18077	  terephthalate 1,2-dioxygenase [EC:1.14.12.15] [RN:R05148]	K18077	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate
ko:K18076	 1,2-dihydroxy-3,5-cyclohexadiene-1,4-dicarboxylate dehydrogenase [EC:1.3.1.53] [RN:R01633]	K18076	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate
ko:K02547	 mecR1; methicillin resistance protein	K02547	M00625	Methicillin resistance
ko:K02546	 mecI; methicillin resistance regulatory protein	K02546	M00625	Methicillin resistance
ko:K02545	 mecA; penicillin-binding protein 2 prime	K02545	M00625	Methicillin resistance
ko:K02172	 blaR1; bla regulator protein blaR1	K02172	M00627	beta-Lactam resistance, Bla system
ko:K02171	 blaI; BlaI family transcriptional regulator, penicillinase repressor	K02171	M00627	beta-Lactam resistance, Bla system
ko:K18766	 blaZ; beta-lactamase class A BlaZ [EC:3.5.2.6]	K18766	M00627	beta-Lactam resistance, Bla system
ko:K17836	 penP; beta-lactamase class A [EC:3.5.2.6]	K17836	M00627	beta-Lactam resistance, Bla system
ko:K18106	 D-galacturonate reductase [EC:1.1.1.-] [RN:R07676 R10565]	K18106	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
ko:K19634	 D-galacturonate reductase [EC:1.1.1.365] [RN:R07676]	K19634	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
ko:K18102	 L-galactonate dehydratase [EC:4.2.1.146] [RN:R10532]	K18102	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
ko:K18103	 L-threo-3-deoxy-hexylosonate aldolase [EC:4.1.2.54] [RN:R10550]	K18103	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
ko:K18107	 L-glyceraldehyde reductase [EC:1.1.1.372] [RN:R10563]	K18107	M00630	D-Galacturonate degradation (fungi), D-galacturonate => glycerol
ko:K01812	 glucuronate isomerase [EC:5.3.1.12] [RN:R01983]	K01812	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
ko:K00041	 tagaturonate reductase [EC:1.1.1.58] [RN:R02555]	K00041	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
ko:K01685	 altronate hydrolase [EC:4.2.1.7] [RN:R01540]	K01685	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
ko:K16849	 altronate hydrolase [EC:4.2.1.7] [RN:R01540]	K16849	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
ko:K16850	 altronate hydrolase [EC:4.2.1.7] [RN:R01540]	K16850	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
ko:K00874	 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] [RN:R01541]	K00874	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
ko:K01625	 2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	K01625	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
ko:K17463	 2-dehydro-3-deoxy-phosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	K17463	M00631	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P
ko:K01785	 aldose 1-epimerase [EC:5.1.3.3] [RN:R10619]	K01785	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
ko:K00849	 galactokinase [EC:2.7.1.6] [RN:R01092]	K00849	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
ko:K00965	 UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12] [RN:R00955]	K00965	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
ko:K01784	 UDP-glucose 4-epimerase [EC:5.1.3.2] [RN:R00291]	K01784	M00632	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P
ko:K05308	 gluconate dehydratase [EC:4.2.1.140] [RN:R01538 R03033]	K05308	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
ko:K18126	 2-dehydro-3-deoxygluconokinase [EC:2.7.1.178] [RN:R01541 R03387]	K18126	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
ko:K11395	 2-dehydro-3-deoxyphosphogluconate aldolase [EC:4.1.2.55] [RN:R05605 R01064]	K11395	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
ko:K00131	 glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9] [RN:R01058]	K00131	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
ko:K18978	 glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90] [RN:R01058 R10860]	K18978	M00633	Semi-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate-3P
ko:K18251	 phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]	K18251	M00636	Phthalate degradation, phthalate => protocatechuate
ko:K18252	 phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]	K18252	M00636	Phthalate degradation, phthalate => protocatechuate
ko:K18253	 phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]	K18253	M00636	Phthalate degradation, phthalate => protocatechuate
ko:K18254	 phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]	K18254	M00636	Phthalate degradation, phthalate => protocatechuate
ko:K18255	 phtB; phthalate 3,4-cis-dihydrodiol dehydrogenase [EC:1.3.1.-] [RN:R09228]	K18255	M00636	Phthalate degradation, phthalate => protocatechuate
ko:K18256	 phtC; 3,4-dihydroxyphthalate decarboxylase [EC:4.1.1.69] [RN:R01634]	K18256	M00636	Phthalate degradation, phthalate => protocatechuate
ko:K05599	 anthranilate 1,2-dioxygenase [EC:1.14.12.1] [RN:R00823 R00825]	K05599	M00637	Anthranilate degradation, anthranilate => catechol
ko:K05600	 anthranilate 1,2-dioxygenase [EC:1.14.12.1] [RN:R00823 R00825]	K05600	M00637	Anthranilate degradation, anthranilate => catechol
ko:K11311	 anthranilate 1,2-dioxygenase [EC:1.14.12.1] [RN:R00823 R00825]	K11311	M00637	Anthranilate degradation, anthranilate => catechol
ko:K16319	 anthranilate 1,2-dioxygenase [EC:1.14.12.1]	K16319	M00637	Anthranilate degradation, anthranilate => catechol
ko:K16320	 anthranilate 1,2-dioxygenase [EC:1.14.12.1]	K16320	M00637	Anthranilate degradation, anthranilate => catechol
ko:K18248	 anthranilate 1,2-dioxygenase [EC:1.14.12.1]	K18248	M00637	Anthranilate degradation, anthranilate => catechol
ko:K18249	 anthranilate 1,2-dioxygenase [EC:1.14.12.1]	K18249	M00637	Anthranilate degradation, anthranilate => catechol
ko:K18242	 salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]	K18242	M00638	Salicylate degradation, salicylate => gentisate
ko:K18243	 salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]	K18243	M00638	Salicylate degradation, salicylate => gentisate
ko:K14578	 salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]	K14578	M00638	Salicylate degradation, salicylate => gentisate
ko:K14581	 salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]	K14581	M00638	Salicylate degradation, salicylate => gentisate
ko:K18294	 nfxB; TetR/AcrR family transcriptional regulator, mexCD-oprJ operon repressor	K18294	M00639	Multidrug resistance, efflux pump MexCD-OprJ
ko:K18295	 mexC; membrane fusion protein	K18295	M00639	Multidrug resistance, efflux pump MexCD-OprJ
ko:K18296	 mexD; multidrug efflux pump	K18296	M00639	Multidrug resistance, efflux pump MexCD-OprJ
ko:K08721	 oprJ; multidrug resistance outer membrane protein OprJ	K08721	M00639	Multidrug resistance, efflux pump MexCD-OprJ
ko:K18297	 mexT; LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator	K18297	M00641	Multidrug resistance, efflux pump MexEF-OprN
ko:K18298	 mexE; membrane fusion protein	K18298	M00641	Multidrug resistance, efflux pump MexEF-OprN
ko:K18299	 mexF; multidrug efflux pump	K18299	M00641	Multidrug resistance, efflux pump MexEF-OprN
ko:K18300	 oprN; outer membrane protein	K18300	M00641	Multidrug resistance, efflux pump MexEF-OprN
ko:K18301	 mexL; TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor	K18301	M00642	Multidrug resistance, efflux pump MexJK-OprM
ko:K18302	 mexJ; membrane fusion protein	K18302	M00642	Multidrug resistance, efflux pump MexJK-OprM
ko:K18303	 mexK; multidrug efflux pump	K18303	M00642	Multidrug resistance, efflux pump MexJK-OprM
ko:K18139	 oprM; outer membrane protein	K18139	M00642	Multidrug resistance, efflux pump MexJK-OprM
ko:K18129	 mexZ; TetR/AcrR family transcriptional regulator, mexXY operon repressor	K18129	M00643	Multidrug resistance, efflux pump MexXY-OprM
ko:K18094	 mexX; membrane fusion protein	K18094	M00643	Multidrug resistance, efflux pump MexXY-OprM
ko:K18095	 mexY; multidrug efflux pump	K18095	M00643	Multidrug resistance, efflux pump MexXY-OprM
ko:K18139	 oprM; outer membrane protein	K18139	M00643	Multidrug resistance, efflux pump MexXY-OprM
ko:K18143	 adeS; two-component system, OmpR family, sensor histidine kinase AdeS [EC:2.7.13.3]	K18143	M00649	Multidrug resistance, efflux pump AdeABC
ko:K18144	 adeR; two-component system, OmpR family, response regulator AdeR	K18144	M00649	Multidrug resistance, efflux pump AdeABC
ko:K18145	 adeA; membrane fusion protein	K18145	M00649	Multidrug resistance, efflux pump AdeABC
ko:K18146	 adeB; multidrug efflux pump	K18146	M00649	Multidrug resistance, efflux pump AdeABC
ko:K18147	 adeC; outer membrane protein	K18147	M00649	Multidrug resistance, efflux pump AdeABC
ko:K18345	 vanSB; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	K18345	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K18344	 vanRB; two-component system, OmpR family, response regulator VanR	K18344	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K07260	 vanY; D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	K07260	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K18346	 vanW; vancomycin resistance protein VanW	K18346	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K18351	 vanSAc; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	K18351	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K18352	 vanRAc; two-component system, OmpR family, response regulator VanR	K18352	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K18354	 vanK; vancomycin resistance protein VanK	K18354	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K18353	 vanJ; vancomycin resistance protein VanJ	K18353	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K18347	 vanH; D-specific alpha-keto acid dehydrogenase [EC:1.1.1.-]	K18347	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K15739	 vanB; D-alanine---(R)-lactate ligase [EC:6.1.2.1]	K15739	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K08641	 vanX; D-alanyl-D-alanine dipeptidase [EC:3.4.13.22]	K08641	M00651	Vancomycin resistance, D-Ala-D-Lac type
ko:K18350	 vanSE; two-component system, OmpR family, sensor histidine kinase VanS [EC:2.7.13.3]	K18350	M00652	Vancomycin resistance, D-Ala-D-Ser type
ko:K18349	 vanRE; two-component system, OmpR family, response regulator VanR	K18349	M00652	Vancomycin resistance, D-Ala-D-Ser type
ko:K18348	 vanT; serine/alanine racemase [EC:5.1.1.18 5.1.1.1]	K18348	M00652	Vancomycin resistance, D-Ala-D-Ser type
ko:K18856	 vanC; D-alanine---D-serine ligase [EC:6.3.2.35]	K18856	M00652	Vancomycin resistance, D-Ala-D-Ser type
ko:K18866	 vanXY; D-alanyl-D-alanine dipeptidase/carboxypeptidase [EC:3.4.13.22 3.4.16.4]	K18866	M00652	Vancomycin resistance, D-Ala-D-Ser type
ko:K03222	 yscJ; type III secretion protein SctJ	K03222	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K03226	 yscR; type III secretion protein SctR	K03226	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K03227	 yscS; type III secretion protein SctS	K03227	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K03228	 yscT; type III secretion protein SctT	K03228	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K03229	 yscU; type III secretion protein SctU	K03229	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K03230	 yscV; type III secretion protein SctV	K03230	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K03224	 yscN; ATP synthase in type III secretion protein SctN [EC:3.6.3.14]	K03224	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K03225	 yscQ; type III secretion protein SctQ	K03225	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K03223	 yscL; type III secretion protein SctL	K03223	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18374	 hrpB2; type III secretion inner rod protein HrpB2	K18374	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18376	 hrpF; type III secretion translocon protein HrpF	K18376	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18373	 hrpB1; type III secretion protein HrpB1	K18373	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18375	 hrpE; type III secretion hrp pilus HrpE	K18375	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18377	 hpa2; lysozyme-related protein Hpa2	K18377	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18378	 hpa1; type III secretion harpin protein Hpa1	K18378	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18379	 K18379; type III secretion regulatory protein HpaA	K18379	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18380	 K18380; type III secretion control protein HpaB	K18380	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18381	 K18381; type III secretion control protein HpaP	K18381	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors
ko:K18385	 geranylgeranyldiphosphate transferase [RN:R10349]	K18385	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
ko:K18386	 FAD dependent monooxygenase [EC:1.14.13.-] [RN:R10350 R10351]	K18386	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
ko:K18387	 paspaline synthase [RN:R10352 R10353]	K18387	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline
ko:K14658	 nodA; nodulation protein A [EC:2.3.1.-]	K14658	M00664	Nodulation
ko:K14659	 nodB; chitooligosaccharide deacetylase [EC:3.5.1.-]	K14659	M00664	Nodulation
ko:K14666	 nodC; N-acetylglucosaminyltransferase [EC:2.4.1.-]	K14666	M00664	Nodulation
ko:K14657	 nodD; LysR family transcriptional regulator, nod-box dependent transcriptional activator	K14657	M00664	Nodulation
ko:K12743	 N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase [EC:6.3.2.26] [RN:R04870]	K12743	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
ko:K04126	 isopenicillin-N synthase [EC:1.21.3.1] [RN:R04872]	K04126	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
ko:K10852	 isopenicillin-N N-acyltransferase [EC:2.3.1.164] [RN:R06361]	K10852	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin
ko:K12743	 N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase [EC:6.3.2.26] [RN:R04870]	K12743	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
ko:K04126	 isopenicillin-N synthase [EC:1.21.3.1] [RN:R04872]	K04126	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
ko:K04127	 isopenicillin-N epimerase [EC:5.1.1.17] [RN:R04147]	K04127	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
ko:K12744	 deacetoxycephalosporin-C synthase [EC:1.14.20.1] [RN:R05301]	K12744	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
ko:K12745	 deacetoxycephalosporin-C hydroxylase [EC:1.14.11.26] [RN:R05229]	K12745	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
ko:K04128	 hydroxymethyl cephem carbamoyltransferase [EC:2.1.3.7] [RN:R05230]	K04128	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
ko:K18062	 cephamycin C biosynthesis protein [RN:R05302]	K18062	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
ko:K18063	 cephamycin C biosynthesis protein [RN:R05303]	K18063	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C
ko:K12673	 N2-(2-carboxyethyl)arginine synthase [EC:2.5.1.66] [RN:R05465]	K12673	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
ko:K12674	 (carboxyethyl)arginine beta-lactam-synthase [EC:6.3.3.4] [RN:R05467]	K12674	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
ko:K12675	 clavaminate synthase [EC:1.14.11.21] [RN:R05466 R05468 R05469]	K12675	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
ko:K12676	 proclavaminate amidinohydrolase [EC:3.5.3.22] [RN:R05357]	K12676	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate
ko:K18317	 carboxymethylproline synthase [EC:2.3.1.226] [RN:R10485]	K18317	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate
ko:K18316	 carbapenam-3-carboxylate synthase [EC:6.3.3.6] [RN:R10556]	K18316	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate
ko:K18315	 (5R)-carbapenem-3-carboxylate synthase [EC:1.14.20.3] [RN:R10415]	K18315	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate
ko:K18140	 envR, acrS; TetR/AcrR family transcriptional regulator, acrEF/envCD operon repressor [COG:COG1309]	K18140	M00696	Multidrug resistance, efflux pump AcrEF-TolC
ko:K18141	 acrE; membrane fusion protein [COG:COG0845] [TC:2.A.6.2]	K18141	M00696	Multidrug resistance, efflux pump AcrEF-TolC
ko:K18142	 acrF; multidrug efflux pump [COG:COG0841] [TC:2.A.6.2]	K18142	M00696	Multidrug resistance, efflux pump AcrEF-TolC
ko:K12340	 tolC; outer membrane channel protein [COG:COG1538] [TC:1.B.17 2.A.6.2]	K12340	M00696	Multidrug resistance, efflux pump AcrEF-TolC
ko:K07690	 evgA, bvgA; two-component system, NarL family, response regulator EvgA [COG:COG2197] [GO:0000156]	K07690	M00697	Multidrug resistance, efflux pump MdtEF-TolC
ko:K18898	 mdtE; membrane fusion protein [COG:COG0845] [TC:8.A.1.6.3 2.A.6.2]	K18898	M00697	Multidrug resistance, efflux pump MdtEF-TolC
ko:K18899	 mdtF; multidrug efflux pump [COG:COG0841] [TC:2.A.6.2.13]	K18899	M00697	Multidrug resistance, efflux pump MdtEF-TolC
ko:K12340	 tolC; outer membrane channel protein [COG:COG1538] [TC:1.B.17 2.A.6.2]	K12340	M00697	Multidrug resistance, efflux pump MdtEF-TolC
ko:K18900	 bpeT; LysR family transcriptional regulator, regulator for bpeEF and oprC [COG:COG0583]	K18900	M00698	Multidrug resistance, efflux pump BpeEF-OprC
ko:K18901	 bpeE; membrane fusion protein [COG:COG0845] [TC:8.A.1 2.A.6.2]	K18901	M00698	Multidrug resistance, efflux pump BpeEF-OprC
ko:K18902	 bpeF; multidrug efflux pump [COG:COG0841] [TC:2.A.6.2]	K18902	M00698	Multidrug resistance, efflux pump BpeEF-OprC
ko:K18903	 oprC, opcM; outer membrane protein [COG:COG1538] [TC:1.B.17.3.3]	K18903	M00698	Multidrug resistance, efflux pump BpeEF-OprC
ko:K18906	 mgrA; MarR family transcriptional regulator, multiple gene regulator MgrA [COG:COG1846]	K18906	M00700	Multidrug resistance, efflux pump AbcA
ko:K18907	 norG; GntR family transcriptional regulator, regulator for abcA and norABC [COG:COG1167]	K18907	M00700	Multidrug resistance, efflux pump AbcA
ko:K18104	 abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:3.6.3.44] [COG:COG1132] [GO:0008559] [TC:3.A.1.117 3.A.1.123]	K18104	M00700	Multidrug resistance, efflux pump AbcA
ko:K18906	 mgrA; MarR family transcriptional regulator, multiple gene regulator MgrA [COG:COG1846]	K18906	M00702	Multidrug resistance, efflux pump NorB
ko:K18907	 norG; GntR family transcriptional regulator, regulator for abcA and norABC [COG:COG1167]	K18907	M00702	Multidrug resistance, efflux pump NorB
ko:K08170	 BLTL; MFS transporter, DHA2 family, multidrug resistance protein [COG:COG0477] [TC:2.A.1.3]	K08170	M00702	Multidrug resistance, efflux pump NorB
ko:K18906	 mgrA; MarR family transcriptional regulator, multiple gene regulator MgrA [COG:COG1846]	K18906	M00704	Tetracycline resistance, efflux pump Tet38
ko:K08168	 tetB; MFS transporter, DHA2 family, metal-tetracycline-proton antiporter [COG:COG0477] [TC:2.A.1.3]	K08168	M00704	Tetracycline resistance, efflux pump Tet38
ko:K18909	 mepR; MarR family transcriptional regulator, repressor for mepA [COG:COG1846]	K18909	M00705	Multidrug resistance, efflux pump MepA
ko:K18908	 mepA; multidrug efflux pump [COG:COG0534] [TC:2.A.66.1.13]	K18908	M00705	Multidrug resistance, efflux pump MepA
ko:K18938	 qacR; TetR/AcrR family transcriptional regulator, repressor for qacA	K18938	M00714	Multidrug resistance, efflux pump QacA
ko:K08167	 smvA; MFS transporter, DHA2 family, multidrug resistance protein	K08167	M00714	Multidrug resistance, efflux pump QacA
ko:K18131	 mexR; MarR family transcriptional regulator, repressor of the mexAB-oprM multidrug resistance operon	K18131	M00718	Multidrug resistance, efflux pump MexAB-OprM
ko:K03585	 acrA; membrane fusion protein, multidrug efflux system	K03585	M00718	Multidrug resistance, efflux pump MexAB-OprM
ko:K18138	 acrB; multidrug efflux pump	K18138	M00718	Multidrug resistance, efflux pump MexAB-OprM
ko:K18139	 oprM; outer membrane protein, multidrug efflux system	K18139	M00718	Multidrug resistance, efflux pump MexAB-OprM
ko:K19077	  graS; two-component system, OmpR family, sensor histidine kinase GraS [EC:2.7.13.3] [COG:COG0642] [GO:0000155]	K19077	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon
ko:K19078	  graR; two-component system, OmpR family, response regulator protein GraR [COG:COG0745] [GO:0000156]	K19078	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon
ko:K03367	 dltA; D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13] [COG:COG1020] [GO:0047473]	K03367	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon
ko:K03739	 dltB; membrane protein involved in D-alanine export [COG:COG1696]	K03739	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon
ko:K14188	 dltC; D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13] [COG:COG0236] [GO:0047473]	K14188	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon
ko:K03740	 dltD; D-alanine transfer protein [COG:COG3966]	K03740	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon
ko:K19077	  graS; two-component system, OmpR family, sensor histidine kinase GraS [EC:2.7.13.3] [COG:COG0642] [GO:0000155]	K19077	M00726	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF
ko:K19078	  graR; two-component system, OmpR family, response regulator protein GraR [COG:COG0745] [GO:0000156]	K19078	M00726	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF
ko:K14205	 mprF, fmtC; phosphatidylglycerol lysyltransferase [EC:2.3.2.3] [COG:COG0392 COG2898] [GO:0050071] [TC:2	K14205	M00726	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF
ko:K19077	 graS; two-component system, OmpR family, sensor histidine kinase GraS [EC:2.7.13.3] [COG:COG0642] [GO:0000155]	K19077	M00730	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter
ko:K19078	 graR; two-component system, OmpR family, response regulator protein GraR [COG:COG0745] [GO:0000156]	K19078	M00730	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter
ko:K19079	 vraF; cationic antimicrobial peptide transport system ATP-binding protein [COG:COG1136] [TC:3.A.1.134.7]	K19079	M00730	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter
ko:K19080	 vraG; cationic antimicrobial peptide transport system permease protein [COG:COG0577] [TC:3.A.1.134.7]	K19080	M00730	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter
ko:K19102	 nocardicin nonribosomal peptide synthetase [RN:R10880]	K19102	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
ko:K19103	 nocardicin nonribosomal peptide synthetase [RN:R10880]	K19103	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
ko:K05375	 MbtH protein [RN:R10880]	K05375	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
ko:K19104	 isonocardicin synthase [EC:2.5.1.38] [RN:R10881 R03072]	K19104	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
ko:K19105	 nocardicin-A epimerase [EC:5.1.1.14] [RN:R10883 R03073]	K19105	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
ko:K19106	 nocardicin N-oxygenase [EC:1.14.13.-] [RN:R10882]	K19106	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A
ko:K01647	 citrate synthase [EC:2.3.3.1] [RN:R00351]	K01647	M00740	Methylaspartate cycle
ko:K01681	 aconitate hydratase [EC:4.2.1.3] [RN:R01325 R01900]	K01681	M00740	Methylaspartate cycle
ko:K00031	 isocitrate dehydrogenase [EC:1.1.1.42] [RN:R01899 R00268]	K00031	M00740	Methylaspartate cycle
ko:K00261	 glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3] [RN:R00248]	K00261	M00740	Methylaspartate cycle
ko:K19268	 methylaspartate mutase epsilon subunit [EC:5.4.99.1] [RN:R00262]	K19268	M00740	Methylaspartate cycle
ko:K01846	 methylaspartate mutase epsilon subunit [EC:5.4.99.1] [RN:R00262]	K01846	M00740	Methylaspartate cycle
ko:K04835	 methylaspartate ammonia-lyase [EC:4.3.1.2] [RN:R03696]	K04835	M00740	Methylaspartate cycle
